customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureBucket,FamilyIndicator,SupportBundle,StreamingBundle,Treatment_Prob,Treatment,TreatmentEffect,BaseProb,TreatedProb,Y0,Y1,Outcome,uplift_pred,segment
0793-TWELN,Female,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.15,319.85,0,0-1 Year,0,1,0,0.7,0,0.32,0.5,0.18,0,1,0,0.29256248243792005,Persuadable
3283-WCWXT,Male,0,Yes,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.4,153.3,0,0-1 Year,1,0,0,0.5,1,0.2,0.15,0.01,1,1,1,0.15306002347982745,Sleeping Dogs
1060-ENTOF,Female,1,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),105.4,7035.6,0,4-6 Years,1,4,1,0.7,0,0.37,0.3,0.01,1,1,1,0.18854238442860255,Sleeping Dogs
0999-QXNSA,Male,1,No,Yes,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.75,344.2,0,0-1 Year,1,0,0,0.7,1,0.35,0.45,0.1,1,1,1,0.27056089763973307,Persuadable
5451-MHQOF,Male,0,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.45,1431.65,0,4-6 Years,1,0,0,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.06269032042574302,Sleeping Dogs
4836-WNFNO,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.0,1849.2,0,4-6 Years,1,0,0,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.05207969039735487,Sleeping Dogs
9225-BZLNZ,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,85.25,6083.1,0,4-6 Years,1,3,2,0.5,0,0.22,0.1999999999999999,0.01,1,1,1,0.19014012433261063,Sleeping Dogs
0354-VXMJC,Male,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.6,426.65,0,1-2 Years,1,0,0,0.3,1,0.2,0.15,0.01,1,1,1,0.1550769230611466,Sleeping Dogs
4422-QVIJA,Female,0,No,Yes,35,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.15,1655.35,0,2-4 Years,1,0,0,0.3,0,0.1,0.35,0.2499999999999999,0,1,0,0.13497671686066937,Sleeping Dogs
9365-SRSZE,Male,1,Yes,No,27,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.55,1943.9,0,2-4 Years,1,0,0,0.5,1,0.25,0.45,0.2,1,1,1,0.22655390877566217,Persuadable
6839-ITVZJ,Female,0,Yes,Yes,26,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,60.05,1616.15,1,2-4 Years,1,2,0,0.3,0,0.1,0.35,0.2499999999999999,0,1,0,0.19568719147048674,Sleeping Dogs
8332-OSJDW,Male,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,26.4,314.95,0,0-1 Year,1,0,0,0.3,0,0.2,0.15,0.01,1,1,1,0.15699576484788308,Sleeping Dogs
4735-BJKOU,Female,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,804.85,0,2-4 Years,0,0,0,0.3,1,0.1,0.0499999999999999,0.01,1,1,1,0.0843323090567021,Sleeping Dogs
0274-JKUJR,Male,0,Yes,Yes,7,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,58.85,465.7,0,0-1 Year,1,3,2,0.5,0,0.2,0.35,0.1499999999999999,1,1,1,0.18502655332442347,Sleeping Dogs
5740-YHGTW,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),97.55,6669.05,0,4-6 Years,1,2,1,0.5,1,0.22,0.4,0.18,1,0,0,0.09716400318717434,Sleeping Dogs
8917-SZTTJ,Male,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,1161.75,0,4-6 Years,1,0,0,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.055386923218701936,Sleeping Dogs
1696-MZVAU,Male,0,Yes,Yes,39,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),25.25,947.75,0,2-4 Years,1,0,0,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.06986997332774855,Sleeping Dogs
7359-WWYJV,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.45,8375.05,0,4-6 Years,1,4,2,0.5,1,0.22,0.1999999999999999,0.01,1,1,1,0.18062387398647003,Sleeping Dogs
0375-HVGXO,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,34.7,34.7,1,0-1 Year,0,0,1,0.5,1,0.2,0.35,0.1499999999999999,1,1,1,0.199956303293534,Sleeping Dogs
4906-ZHGPK,Male,0,Yes,Yes,54,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,70.7,3770.0,0,4-6 Years,1,2,1,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.09854885376456998,Sleeping Dogs
8593-WHYHV,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.3,264.8,1,0-1 Year,0,0,1,0.7,0,0.32,0.5,0.18,1,1,1,0.283299871121373,Persuadable
3795-GWTRD,Female,0,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),75.55,4707.85,0,4-6 Years,1,4,1,0.3,1,0.1,0.0499999999999999,0.01,1,1,1,0.06881892800191532,Sleeping Dogs
1298-PHBTI,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,84.8,6152.4,0,4-6 Years,1,2,0,0.5,1,0.22,0.1999999999999999,0.01,1,1,1,0.20825392158336453,Persuadable
6223-DHJGV,Female,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.65,958.1,0,2-4 Years,0,0,0,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.07995812771266611,Sleeping Dogs
6961-MJKBO,Male,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.45,943.0,0,2-4 Years,0,0,0,0.3,1,0.1,0.0499999999999999,0.01,1,1,1,0.0795814262153812,Sleeping Dogs
6097-EQISJ,Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),102.45,6615.15,1,4-6 Years,1,2,2,0.5,0,0.22,0.1999999999999999,0.01,1,1,1,0.14368175398969757,Sleeping Dogs
4423-YLHDV,Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.4,2200.25,1,1-2 Years,1,2,2,0.5,1,0.32,0.5,0.18,1,1,1,0.24138247298360288,Persuadable
8158-WPEZG,Male,0,No,No,11,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,35.65,425.1,0,0-1 Year,0,2,0,0.5,0,0.2,0.35,0.1499999999999999,0,1,0,0.20978143003059974,Persuadable
0107-YHINA,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.75,99.75,1,0-1 Year,1,1,2,0.7,1,0.32,0.5,0.18,0,1,1,0.24408640154231362,Persuadable
4918-FYJNT,Female,1,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,90.45,5044.8,0,4-6 Years,1,3,0,0.7,1,0.37,0.5000000000000001,0.1300000000000001,0,1,1,0.3029649429834184,Persuadable
0727-BNRLG,Male,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),97.65,6743.55,0,4-6 Years,0,3,1,0.5,1,0.22,0.1999999999999999,0.01,1,1,1,0.17036400021095666,Sleeping Dogs
4854-CIDCF,Female,1,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,73.85,196.4,0,0-1 Year,0,1,0,0.7,0,0.35,0.45,0.1,1,1,1,0.30161471010699203,Persuadable
8640-SDGKB,Male,0,No,No,4,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.4,299.7,1,0-1 Year,0,2,2,0.5,1,0.2,0.35,0.1499999999999999,0,1,1,0.22618764977947253,Persuadable
3280-MRDOF,Male,1,No,No,30,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),69.1,2093.9,0,2-4 Years,0,2,1,0.5,0,0.25,0.25,0.01,1,1,1,0.15058247228257618,Sleeping Dogs
6435-SRWBJ,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,82.75,417.75,0,0-1 Year,0,2,0,0.7,0,0.32,0.5,0.18,1,1,1,0.3177433163489082,Persuadable
9964-WBQDJ,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.4,1725.4,0,4-6 Years,1,0,0,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.048634836276443424,Sleeping Dogs
6303-KFWSL,Female,0,No,No,29,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,55.25,1620.2,0,2-4 Years,0,1,0,0.3,0,0.1,0.15,0.0499999999999999,1,1,1,0.11285021285453165,Sleeping Dogs
1702-CCFNJ,Male,0,Yes,No,52,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.35,3169.55,0,4-6 Years,1,2,0,0.3,0,0.1,0.2499999999999999,0.1499999999999999,1,1,1,0.10682429991375872,Sleeping Dogs
8932-CZHRQ,Male,0,No,No,68,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),76.75,5233.25,0,4-6 Years,0,3,1,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.0748012290858997,Sleeping Dogs
0386-CWRGM,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.4,967.85,0,2-4 Years,1,0,0,0.3,1,0.1,0.0499999999999999,0.01,1,1,1,0.0722607213597974,Sleeping Dogs
5515-RUGKN,Male,0,No,No,8,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),54.75,438.05,0,0-1 Year,0,0,1,0.5,1,0.2,0.35,0.1499999999999999,1,1,1,0.19700753131050525,Sleeping Dogs
0404-AHASP,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,1421.9,0,4-6 Years,1,0,0,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.056855059531424564,Sleeping Dogs
7279-NMVJC,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.9,323.15,0,1-2 Years,0,0,0,0.3,0,0.2,0.15,0.01,1,1,1,0.16270148739682405,Sleeping Dogs
2081-VEYEH,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.95,318.6,0,0-1 Year,0,3,2,0.7,1,0.32,0.5,0.18,1,0,0,0.190571446143365,Sleeping Dogs
6407-UTSLV,Female,1,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.8,163.7,0,0-1 Year,0,1,1,0.8999999999999999,1,0.47,0.6000000000000001,0.1300000000000001,1,1,1,0.25702271630197054,Persuadable
4116-TZAQJ,Female,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.25,639.65,1,0-1 Year,0,1,0,0.5,1,0.2,0.35,0.1499999999999999,1,1,1,0.20702442197428314,Persuadable
9060-HJJRW,Female,0,No,No,51,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),56.4,2928.5,0,4-6 Years,0,2,2,0.3,1,0.1,0.0499999999999999,0.01,1,1,1,0.046924464595284474,Sleeping Dogs
2587-YNLES,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,100.35,0,0-1 Year,1,0,0,0.5,0,0.2,0.15,0.01,1,1,1,0.15098475396853686,Sleeping Dogs
7398-SKNQZ,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.9,273.2,0,0-1 Year,1,0,2,0.7,1,0.32,0.5,0.18,0,1,1,0.2570319243301084,Persuadable
5935-FCCNB,Female,1,No,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,1608.15,0,1-2 Years,0,0,2,0.7,1,0.47,0.6000000000000001,0.1300000000000001,0,1,1,0.2517856325530824,Persuadable
1958-RNRKS,Male,0,Yes,No,30,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,49.9,1441.95,0,2-4 Years,1,0,0,0.3,0,0.1,0.35,0.2499999999999999,1,0,1,0.18550540168443602,Sleeping Dogs
5136-RGMZO,Male,0,No,No,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,71.05,2168.15,0,2-4 Years,0,2,1,0.3,0,0.1,0.35,0.2499999999999999,1,1,1,0.16144103532288168,Sleeping Dogs
8345-MVDYC,Female,0,No,No,45,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),81.65,3618.7,0,2-4 Years,0,3,2,0.5,0,0.22,0.1999999999999999,0.01,1,1,1,0.1622070342391057,Sleeping Dogs
8226-BXGES,Male,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),89.45,5692.65,0,4-6 Years,1,3,0,0.5,1,0.22,0.1999999999999999,0.01,1,1,1,0.157607045405209,Sleeping Dogs
3877-JRJIP,Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.85,59.85,1,0-1 Year,0,0,1,0.5,0,0.2,0.35,0.1499999999999999,0,1,0,0.221742272089536,Persuadable
8375-DKEBR,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,1,0-1 Year,0,0,0,0.7,0,0.35,0.45,0.1,1,1,1,0.26996650392707583,Persuadable
9705-IOVQQ,Male,1,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,99.0,5969.3,0,4-6 Years,1,1,2,0.7,0,0.37,0.3,0.01,0,1,0,0.18771839674877114,Sleeping Dogs
1015-OWJKI,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.05,19.05,0,0-1 Year,0,0,0,0.5,0,0.2,0.35,0.1499999999999999,1,1,1,0.18483948166370978,Sleeping Dogs
7511-YMXVQ,Male,0,No,No,9,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.4,418.8,1,0-1 Year,0,0,2,0.5,0,0.2,0.35,0.1499999999999999,1,1,1,0.2018470479076349,Persuadable
2040-XBAVJ,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.45,8100.55,0,4-6 Years,1,4,2,0.5,1,0.22,0.1999999999999999,0.01,1,1,1,0.19395557456097207,Sleeping Dogs
7551-JOHTI,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.5,19.5,1,0-1 Year,0,0,0,0.5,0,0.2,0.35,0.1499999999999999,1,1,1,0.19565599212513413,Sleeping Dogs
8887-IPQNC,Female,0,Yes,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.25,313.45,0,0-1 Year,1,0,0,0.5,1,0.2,0.35,0.1499999999999999,1,1,1,0.2112747443036518,Persuadable
8646-JCOMS,Female,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),90.55,6130.95,0,4-6 Years,1,3,0,0.5,0,0.22,0.1999999999999999,0.01,1,1,1,0.16402361985338887,Sleeping Dogs
9804-ICWBG,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.9,69.9,1,0-1 Year,0,0,0,0.5,0,0.2,0.35,0.1499999999999999,1,0,1,0.24033077132190073,Persuadable
1222-KJNZD,Male,0,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.4,745.3,0,2-4 Years,1,0,0,0.3,0,0.1,0.2499999999999999,0.1499999999999999,1,1,1,0.10997446317437488,Sleeping Dogs
0106-GHRQR,Male,0,No,No,16,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.4,1212.1,0,1-2 Years,0,2,1,0.3,0,0.2,0.35,0.1499999999999999,1,1,1,0.18457421390884132,Sleeping Dogs
5318-IXUZF,Female,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.15,183.75,1,0-1 Year,0,1,1,0.7,1,0.32,0.5,0.18,0,1,1,0.23329016643901665,Persuadable
3768-VHXQO,Male,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.85,1583.5,0,4-6 Years,1,0,0,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.05542618434082587,Sleeping Dogs
8952-WCVCD,Female,0,Yes,No,41,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.45,4162.05,0,2-4 Years,1,3,2,0.5,1,0.22,0.1999999999999999,0.01,1,1,1,0.17849738002359206,Sleeping Dogs
2418-TPEUN,Female,0,Yes,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.8,1119.9,0,4-6 Years,1,0,0,0.3,1,0.1,0.0499999999999999,0.01,1,1,1,0.05296626159244383,Sleeping Dogs
3963-RYFNS,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.45,8013.55,0,4-6 Years,0,4,2,0.5,1,0.22,0.1999999999999999,0.01,0,1,1,0.18350081059476253,Sleeping Dogs
3198-VELRD,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.75,264.85,1,0-1 Year,1,0,1,0.7,1,0.32,0.5,0.18,1,1,1,0.24266383496326552,Persuadable
8540-ZQGEA,Female,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,1102.4,0,4-6 Years,1,0,0,0.3,0,0.1,0.0499999999999999,0.01,0,1,0,0.13741752092787546,Sleeping Dogs
1320-REHCS,Male,1,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.75,5832.0,0,4-6 Years,0,3,2,0.7,0,0.37,0.5000000000000001,0.1300000000000001,0,1,0,0.30597579573248845,Persuadable
4137-JOPHL,Female,0,No,No,50,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),89.7,4304.5,0,4-6 Years,0,2,1,0.5,0,0.22,0.1999999999999999,0.01,1,1,1,0.1729748368509909,Sleeping Dogs
9436-ZBZCT,Male,0,No,No,14,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.95,1178.4,1,1-2 Years,0,1,1,0.5,1,0.32,0.5,0.18,0,1,1,0.273643075680605,Persuadable
7801-CEDNV,Male,0,Yes,No,27,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),48.7,1421.75,0,2-4 Years,1,1,0,0.3,1,0.1,0.15,0.0499999999999999,1,1,1,0.11100623641042781,Sleeping Dogs
2057-BOYKM,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),96.6,6827.5,0,4-6 Years,1,4,0,0.7,1,0.37,0.3,0.01,1,1,1,0.1945618762424286,Sleeping Dogs
3658-QQJYD,Male,0,No,No,62,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),74.3,4698.05,0,4-6 Years,0,2,2,0.3,1,0.1,0.0499999999999999,0.01,1,1,1,0.06284439184782588,Sleeping Dogs
1803-BGNBD,Female,0,No,No,12,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,54.3,654.5,0,0-1 Year,0,2,0,0.3,0,0.2,0.35,0.1499999999999999,1,1,1,0.2203319275920394,Persuadable
0134-XWXCE,Female,1,No,No,44,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),74.85,3268.05,0,2-4 Years,0,2,2,0.5,0,0.25,0.15,0.01,0,1,0,0.21083980063236502,Persuadable
6950-TWMYB,Male,0,Yes,Yes,54,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),79.95,4362.05,0,4-6 Years,1,2,0,0.3,1,0.1,0.0499999999999999,0.01,1,1,1,0.09049876098753451,Sleeping Dogs
5848-FHRFC,Female,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.05,1386.9,0,4-6 Years,0,0,0,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.05703272584559854,Sleeping Dogs
2243-FNMMI,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,415.4,0,1-2 Years,0,0,0,0.3,0,0.2,0.35,0.1499999999999999,1,1,1,0.18652441043884144,Sleeping Dogs
2511-MORQY,Male,0,Yes,Yes,50,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),54.9,2614.1,0,4-6 Years,1,1,0,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.06675980069328424,Sleeping Dogs
5356-KZCKT,Male,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.45,1513.6,0,4-6 Years,0,0,0,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.050413208050883174,Sleeping Dogs
9470-XCCEM,Male,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.65,3161.6,0,2-4 Years,1,1,1,0.5,1,0.22,0.5,0.28,1,1,1,0.20583797520732405,Persuadable
6519-CFDBX,Female,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.4,80.95,0,0-1 Year,0,0,0,0.5,1,0.2,0.35,0.1499999999999999,0,1,1,0.22438997825439375,Persuadable
3902-MIVLE,Male,0,Yes,Yes,63,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,75.7,4676.7,0,4-6 Years,1,3,1,0.3,0,0.1,0.0499999999999999,0.01,0,1,0,0.13933795531148874,Sleeping Dogs
0409-WTMPL,Female,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),110.65,6526.65,0,4-6 Years,1,3,2,0.5,0,0.22,0.1999999999999999,0.01,1,1,1,0.19328195829622502,Sleeping Dogs
8763-KIAFH,Female,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.55,583.3,0,2-4 Years,1,0,0,0.3,0,0.1,0.15,0.0499999999999999,1,1,1,0.12109350355099557,Sleeping Dogs
3669-WHAFY,Female,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.15,8078.1,0,4-6 Years,1,4,2,0.5,1,0.22,0.1999999999999999,0.01,1,1,1,0.1485862294169175,Sleeping Dogs
3055-VTCGS,Female,0,No,No,63,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),58.55,3503.5,0,4-6 Years,0,1,1,0.3,1,0.1,0.0499999999999999,0.01,1,1,1,0.05775027163492693,Sleeping Dogs
3144-KMTWZ,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.25,6669.45,0,4-6 Years,1,2,1,0.5,0,0.22,0.4,0.18,1,1,1,0.15245613983621215,Sleeping Dogs
7279-BUYWN,Female,1,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,113.2,4689.5,1,2-4 Years,0,3,2,0.7,0,0.37,0.5000000000000001,0.1300000000000001,0,1,0,0.35869057267725335,Persuadable
7156-MHUGY,Male,1,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.5,1201.15,1,1-2 Years,0,0,2,0.7,1,0.47,0.6000000000000001,0.1300000000000001,0,1,1,0.30835973998425126,Persuadable
7198-GLXTC,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.0,143.65,1,0-1 Year,0,0,1,0.5,0,0.2,0.35,0.1499999999999999,1,0,1,0.2506910178209969,Persuadable
2007-QVGAW,Female,0,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.35,1292.65,0,4-6 Years,1,0,0,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.05165760590391819,Sleeping Dogs
